LSTM 語言模型訓練日誌
啟動時間: 2026-06-04 11:34:49.841177
vocab_size=1675, embed_size=128, hidden_size=128, num_layers=2, dropout=0.3
batch_size=64, lr=0.001, sequence_length=20, val_split=0.1, clip_grad_norm=1.0, min_freq=3, rep_penalty=1.2
================================================================================
 epoch | train_loss |   val_loss |           lr |  grad_norm |                 time
   856 |     2.8191 |     4.9887 |   0.00001000 |     3.4290 |  2026-06-04 12:00:02
   857 |     2.8138 |     4.9887 |   0.00001000 |     3.7866 |  2026-06-04 12:00:04
   858 |     2.8150 |     4.9888 |   0.00001000 |     3.8612 |  2026-06-04 12:00:06
   859 |     2.8086 |     4.9894 |   0.00001000 |     3.8815 |  2026-06-04 12:00:08
   860 |     2.8097 |     4.9896 |   0.00001000 |     3.4696 |  2026-06-04 12:00:10
   861 |     2.8123 |     4.9891 |   0.00001000 |     3.5802 |  2026-06-04 12:00:12
   862 |     2.8132 |     4.9888 |   0.00001000 |     4.0459 |  2026-06-04 12:00:14
   863 |     2.8128 |     4.9892 |   0.00001000 |     3.5229 |  2026-06-04 12:00:16
   864 |     2.8136 |     4.9895 |   0.00001000 |     3.9752 |  2026-06-04 12:00:18
   865 |     2.8089 |     4.9896 |   0.00001000 |     3.4210 |  2026-06-04 12:00:20
   866 |     2.8167 |     4.9895 |   0.00001000 |     3.5170 |  2026-06-04 12:00:22
   867 |     2.8164 |     4.9890 |   0.00001000 |     3.3838 |  2026-06-04 12:00:24
   868 |     2.8056 |     4.9894 |   0.00001000 |     3.8140 |  2026-06-04 12:00:26
   869 |     2.8109 |     4.9898 |   0.00001000 |     3.7227 |  2026-06-04 12:00:28
   870 |     2.8050 |     4.9899 |   0.00001000 |     3.7396 |  2026-06-04 12:00:30
   871 |     2.8084 |     4.9900 |   0.00001000 |     4.0562 |  2026-06-04 12:00:31
   872 |     2.8083 |     4.9904 |   0.00001000 |     3.3182 |  2026-06-04 12:00:33
   873 |     2.8052 |     4.9902 |   0.00001000 |     3.8721 |  2026-06-04 12:00:34
   874 |     2.8088 |     4.9904 |   0.00001000 |     3.8503 |  2026-06-04 12:00:36
   875 |     2.8077 |     4.9903 |   0.00001000 |     3.9902 |  2026-06-04 12:00:37
   876 |     2.8029 |     4.9902 |   0.00001000 |     3.8117 |  2026-06-04 12:00:38
   877 |     2.8072 |     4.9903 |   0.00001000 |     3.2980 |  2026-06-04 12:00:40
   878 |     2.8136 |     4.9896 |   0.00001000 |     3.7718 |  2026-06-04 12:00:41
   879 |     2.8010 |     4.9901 |   0.00001000 |     3.7037 |  2026-06-04 12:00:42
   880 |     2.8077 |     4.9901 |   0.00001000 |     3.6585 |  2026-06-04 12:00:43
   881 |     2.8055 |     4.9902 |   0.00001000 |     4.0240 |  2026-06-04 12:00:45
   882 |     2.8100 |     4.9900 |   0.00001000 |     3.7564 |  2026-06-04 12:00:47
   883 |     2.8127 |     4.9896 |   0.00001000 |     4.3570 |  2026-06-04 12:00:49
   884 |     2.8053 |     4.9894 |   0.00001000 |     2.9534 |  2026-06-04 12:00:50
   885 |     2.8062 |     4.9895 |   0.00001000 |     3.2067 |  2026-06-04 12:00:51
   886 |     2.8090 |     4.9900 |   0.00001000 |     3.4046 |  2026-06-04 12:00:53
   887 |     2.8074 |     4.9908 |   0.00001000 |     4.0653 |  2026-06-04 12:00:54
   888 |     2.8082 |     4.9911 |   0.00001000 |     4.0664 |  2026-06-04 12:00:56
   889 |     2.8034 |     4.9914 |   0.00001000 |     3.8464 |  2026-06-04 12:00:58
   890 |     2.8057 |     4.9911 |   0.00001000 |     3.0891 |  2026-06-04 12:00:59
   891 |     2.8050 |     4.9908 |   0.00001000 |     3.6002 |  2026-06-04 12:01:01
   892 |     2.8006 |     4.9910 |   0.00001000 |     3.1257 |  2026-06-04 12:01:03
   893 |     2.8031 |     4.9911 |   0.00001000 |     3.7005 |  2026-06-04 12:01:05
   894 |     2.8014 |     4.9905 |   0.00001000 |     3.6460 |  2026-06-04 12:01:07
   895 |     2.8061 |     4.9906 |   0.00001000 |     3.1579 |  2026-06-04 12:01:09
   896 |     2.7988 |     4.9916 |   0.00001000 |     3.8547 |  2026-06-04 12:01:11
   897 |     2.8086 |     4.9914 |   0.00001000 |     3.4614 |  2026-06-04 12:01:12
   898 |     2.8103 |     4.9908 |   0.00001000 |     3.2371 |  2026-06-04 12:01:14
   899 |     2.8061 |     4.9906 |   0.00001000 |     3.5717 |  2026-06-04 12:01:16
   900 |     2.8038 |     4.9910 |   0.00001000 |     3.8006 |  2026-06-04 12:01:18
   901 |     2.8033 |     4.9914 |   0.00001000 |     3.6839 |  2026-06-04 12:01:20
   902 |     2.8061 |     4.9908 |   0.00001000 |     4.0296 |  2026-06-04 12:01:22
   903 |     2.8032 |     4.9906 |   0.00001000 |     3.2399 |  2026-06-04 12:01:24
   904 |     2.8021 |     4.9909 |   0.00001000 |     3.7415 |  2026-06-04 12:01:26
   905 |     2.7989 |     4.9911 |   0.00001000 |     2.6976 |  2026-06-04 12:01:28
   906 |     2.7962 |     4.9914 |   0.00001000 |     3.6633 |  2026-06-04 12:01:30
   907 |     2.7973 |     4.9916 |   0.00001000 |     3.9705 |  2026-06-04 12:01:32
   908 |     2.7972 |     4.9908 |   0.00001000 |     3.3558 |  2026-06-04 12:01:34
   909 |     2.8005 |     4.9918 |   0.00001000 |     3.2087 |  2026-06-04 12:01:36
   910 |     2.7989 |     4.9922 |   0.00001000 |     3.4520 |  2026-06-04 12:01:38
   911 |     2.7979 |     4.9929 |   0.00001000 |     3.4055 |  2026-06-04 12:01:40
   912 |     2.7977 |     4.9927 |   0.00001000 |     3.4005 |  2026-06-04 12:01:42
   913 |     2.8000 |     4.9930 |   0.00001000 |     3.6399 |  2026-06-04 12:01:44
   914 |     2.7981 |     4.9921 |   0.00001000 |     3.7151 |  2026-06-04 12:01:46
   915 |     2.8013 |     4.9919 |   0.00001000 |     3.5025 |  2026-06-04 12:01:48
   916 |     2.7986 |     4.9922 |   0.00001000 |     3.1939 |  2026-06-04 12:01:50
   917 |     2.8041 |     4.9928 |   0.00001000 |     3.3075 |  2026-06-04 12:01:52
   918 |     2.8031 |     4.9928 |   0.00001000 |     3.7507 |  2026-06-04 12:01:54
   919 |     2.7938 |     4.9932 |   0.00001000 |     3.7479 |  2026-06-04 12:01:56
   920 |     2.8007 |     4.9937 |   0.00001000 |     4.3196 |  2026-06-04 12:01:58
   921 |     2.7975 |     4.9936 |   0.00001000 |     4.0304 |  2026-06-04 12:02:00
   922 |     2.7991 |     4.9924 |   0.00001000 |     3.0600 |  2026-06-04 12:02:02
   923 |     2.7969 |     4.9927 |   0.00001000 |     3.6442 |  2026-06-04 12:02:04
   924 |     2.7954 |     4.9931 |   0.00001000 |     3.2611 |  2026-06-04 12:02:06
   925 |     2.8024 |     4.9928 |   0.00001000 |     4.0614 |  2026-06-04 12:02:08
   926 |     2.8007 |     4.9925 |   0.00001000 |     3.5472 |  2026-06-04 12:02:10
   927 |     2.7982 |     4.9927 |   0.00001000 |     3.4868 |  2026-06-04 12:02:12
   928 |     2.7996 |     4.9927 |   0.00001000 |     3.4349 |  2026-06-04 12:02:15
   929 |     2.8033 |     4.9926 |   0.00001000 |     3.0942 |  2026-06-04 12:02:17
   930 |     2.7913 |     4.9936 |   0.00001000 |     3.6088 |  2026-06-04 12:02:20
   931 |     2.7951 |     4.9940 |   0.00001000 |     3.7131 |  2026-06-04 12:02:22
   932 |     2.8015 |     4.9934 |   0.00001000 |     3.6365 |  2026-06-04 12:02:24
   933 |     2.7995 |     4.9933 |   0.00001000 |     3.3225 |  2026-06-04 12:02:26
   934 |     2.7923 |     4.9934 |   0.00001000 |     3.3213 |  2026-06-04 12:02:28
   935 |     2.7971 |     4.9936 |   0.00001000 |     3.0609 |  2026-06-04 12:02:30
   936 |     2.7968 |     4.9938 |   0.00001000 |     3.1962 |  2026-06-04 12:02:33
   937 |     2.7872 |     4.9943 |   0.00001000 |     3.9804 |  2026-06-04 12:02:35
   938 |     2.7913 |     4.9942 |   0.00001000 |     3.9809 |  2026-06-04 12:02:38
   939 |     2.7975 |     4.9938 |   0.00001000 |     3.9309 |  2026-06-04 12:02:40
   940 |     2.7967 |     4.9933 |   0.00001000 |     4.2685 |  2026-06-04 12:02:43
   941 |     2.7969 |     4.9936 |   0.00001000 |     3.0654 |  2026-06-04 12:02:45
   942 |     2.7995 |     4.9940 |   0.00001000 |     3.8635 |  2026-06-04 12:02:47
   943 |     2.7971 |     4.9942 |   0.00001000 |     3.6537 |  2026-06-04 12:02:49
   944 |     2.7910 |     4.9943 |   0.00001000 |     3.8960 |  2026-06-04 12:02:50
   945 |     2.7886 |     4.9956 |   0.00001000 |     3.7185 |  2026-06-04 12:02:52
   946 |     2.7959 |     4.9950 |   0.00001000 |     3.6518 |  2026-06-04 12:02:54
   947 |     2.8020 |     4.9952 |   0.00001000 |     3.7559 |  2026-06-04 12:02:57
   948 |     2.7920 |     4.9948 |   0.00001000 |     4.0831 |  2026-06-04 12:02:59
   949 |     2.7917 |     4.9952 |   0.00001000 |     3.5710 |  2026-06-04 12:03:02
   950 |     2.7970 |     4.9956 |   0.00001000 |     3.7838 |  2026-06-04 12:03:04
   951 |     2.7875 |     4.9961 |   0.00001000 |     3.0996 |  2026-06-04 12:03:06
   952 |     2.7914 |     4.9961 |   0.00001000 |     4.1866 |  2026-06-04 12:03:09
   953 |     2.7925 |     4.9951 |   0.00001000 |     3.8712 |  2026-06-04 12:03:11
   954 |     2.7916 |     4.9953 |   0.00001000 |     3.8088 |  2026-06-04 12:03:14
   955 |     2.7897 |     4.9962 |   0.00001000 |     4.1625 |  2026-06-04 12:03:16
   956 |     2.7892 |     4.9959 |   0.00001000 |     3.3532 |  2026-06-04 12:03:19
   957 |     2.7843 |     4.9955 |   0.00001000 |     3.1126 |  2026-06-04 12:03:21
   958 |     2.7928 |     4.9950 |   0.00001000 |     3.8282 |  2026-06-04 12:03:24
   959 |     2.7883 |     4.9955 |   0.00001000 |     3.5649 |  2026-06-04 12:03:26
   960 |     2.7907 |     4.9957 |   0.00001000 |     3.6125 |  2026-06-04 12:03:28
   961 |     2.7846 |     4.9954 |   0.00001000 |     3.3768 |  2026-06-04 12:03:31
   962 |     2.7984 |     4.9952 |   0.00001000 |     4.0201 |  2026-06-04 12:03:33
   963 |     2.7926 |     4.9960 |   0.00001000 |     4.0644 |  2026-06-04 12:03:36
   964 |     2.7877 |     4.9968 |   0.00001000 |     3.4068 |  2026-06-04 12:03:38
   965 |     2.7899 |     4.9969 |   0.00001000 |     3.4856 |  2026-06-04 12:03:41
   966 |     2.7936 |     4.9964 |   0.00001000 |     4.0281 |  2026-06-04 12:03:43
   967 |     2.7927 |     4.9952 |   0.00001000 |     3.7861 |  2026-06-04 12:03:45
   968 |     2.7941 |     4.9963 |   0.00001000 |     4.1695 |  2026-06-04 12:03:47
   969 |     2.7871 |     4.9966 |   0.00001000 |     3.8381 |  2026-06-04 12:03:49
   970 |     2.7910 |     4.9966 |   0.00001000 |     4.0499 |  2026-06-04 12:03:51
   971 |     2.7973 |     4.9963 |   0.00001000 |     3.3384 |  2026-06-04 12:03:53
   972 |     2.7875 |     4.9967 |   0.00001000 |     3.3676 |  2026-06-04 12:03:55
   973 |     2.7902 |     4.9966 |   0.00001000 |     3.9599 |  2026-06-04 12:03:58
   974 |     2.7867 |     4.9969 |   0.00001000 |     3.4862 |  2026-06-04 12:03:59
   975 |     2.7842 |     4.9966 |   0.00001000 |     3.8221 |  2026-06-04 12:04:01
   976 |     2.7861 |     4.9967 |   0.00001000 |     4.2680 |  2026-06-04 12:04:03
   977 |     2.7843 |     4.9968 |   0.00001000 |     3.3263 |  2026-06-04 12:04:06
   978 |     2.7859 |     4.9964 |   0.00001000 |     3.7559 |  2026-06-04 12:04:08
   979 |     2.7915 |     4.9969 |   0.00001000 |     3.7874 |  2026-06-04 12:04:10
   980 |     2.7936 |     4.9968 |   0.00001000 |     4.3861 |  2026-06-04 12:04:12
   981 |     2.7900 |     4.9973 |   0.00001000 |     3.3554 |  2026-06-04 12:04:14
   982 |     2.7841 |     4.9975 |   0.00001000 |     3.5019 |  2026-06-04 12:04:16
   983 |     2.7867 |     4.9977 |   0.00001000 |     3.6341 |  2026-06-04 12:04:18
   984 |     2.7802 |     4.9976 |   0.00001000 |     3.4160 |  2026-06-04 12:04:20
   985 |     2.7861 |     4.9973 |   0.00001000 |     4.0135 |  2026-06-04 12:04:22
   986 |     2.7915 |     4.9971 |   0.00001000 |     3.5052 |  2026-06-04 12:04:24
   987 |     2.7834 |     4.9973 |   0.00001000 |     3.7871 |  2026-06-04 12:04:26
   988 |     2.7905 |     4.9980 |   0.00001000 |     3.8438 |  2026-06-04 12:04:29
   989 |     2.7897 |     4.9979 |   0.00001000 |     2.9455 |  2026-06-04 12:04:30
   990 |     2.7752 |     4.9978 |   0.00001000 |     3.3572 |  2026-06-04 12:04:32
   991 |     2.7813 |     4.9986 |   0.00001000 |     3.3125 |  2026-06-04 12:04:35
   992 |     2.7884 |     4.9979 |   0.00001000 |     4.0098 |  2026-06-04 12:04:37
   993 |     2.7840 |     4.9987 |   0.00001000 |     3.9531 |  2026-06-04 12:04:39
   994 |     2.7837 |     4.9982 |   0.00001000 |     3.6139 |  2026-06-04 12:04:41
   995 |     2.7834 |     4.9984 |   0.00001000 |     3.2919 |  2026-06-04 12:04:43
   996 |     2.7796 |     4.9987 |   0.00001000 |     3.7765 |  2026-06-04 12:04:44
   997 |     2.7831 |     4.9981 |   0.00001000 |     4.4165 |  2026-06-04 12:04:47
   998 |     2.7864 |     4.9975 |   0.00001000 |     3.1261 |  2026-06-04 12:04:49
   999 |     2.7839 |     4.9977 |   0.00001000 |     3.9011 |  2026-06-04 12:04:50
  1000 |     2.7837 |     4.9975 |   0.00001000 |     3.6734 |  2026-06-04 12:04:52
  1001 |     2.7887 |     4.9974 |   0.00001000 |     3.8337 |  2026-06-04 12:04:54
  1002 |     2.7841 |     4.9975 |   0.00001000 |     3.9315 |  2026-06-04 12:04:56
  1003 |     2.7852 |     4.9972 |   0.00001000 |     4.0156 |  2026-06-04 12:04:58
  1004 |     2.7905 |     4.9967 |   0.00001000 |     3.7581 |  2026-06-04 12:05:00
  1005 |     2.7835 |     4.9966 |   0.00001000 |     3.8102 |  2026-06-04 12:05:02
  1006 |     2.7871 |     4.9961 |   0.00001000 |     3.1954 |  2026-06-04 12:05:04
  1007 |     2.7775 |     4.9962 |   0.00001000 |     3.6313 |  2026-06-04 12:05:06
  1008 |     2.7853 |     4.9970 |   0.00001000 |     3.6357 |  2026-06-04 12:05:08
  1009 |     2.7881 |     4.9973 |   0.00001000 |     3.6116 |  2026-06-04 12:05:10
  1010 |     2.7760 |     4.9970 |   0.00001000 |     4.2317 |  2026-06-04 12:05:12
  1011 |     2.7845 |     4.9976 |   0.00001000 |     3.4367 |  2026-06-04 12:05:14
  1012 |     2.7795 |     4.9974 |   0.00001000 |     3.1407 |  2026-06-04 12:05:16
  1013 |     2.7780 |     4.9979 |   0.00001000 |     3.6981 |  2026-06-04 12:05:18
